sale_date,order_units,mean_unit_price,state_freq,product_category_name_automotivo,product_category_name_bebes,product_category_name_beleza_saude,product_category_name_brinquedos,product_category_name_cama_mesa_banho,product_category_name_cool_stuff,product_category_name_eletronicos,product_category_name_esporte_lazer,product_category_name_ferramentas_jardim,product_category_name_informatica_acessorios,product_category_name_moveis_decoracao,product_category_name_perfumaria,product_category_name_relogios_presentes,product_category_name_telefonia,product_category_name_utilidades_domesticas,product_category_name_infrequent_sklearn,month,day_of_week,lag_1,lag_7,rolling_mean_7
2018-08-01,1,42.9,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,2,1.0,1.0,1.0
2018-08-12,1,65.9,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6,1.0,1.0,1.0
2018-08-10,1,29.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,4,1.0,1.0,1.0
2018-08-15,1,779.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,2,2.0,1.0,1.1428571428571428
2018-08-05,1,122.99,0.05558623228418921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.2857142857142858
2018-08-03,1,45.0,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,4,1.0,1.0,1.0
2018-08-20,1,189.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-15,1,119.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-02,1,735.0,0.037152586048223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,1.0,1.0,1.0
2018-08-10,1,14.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.0
2018-08-12,1,249.0,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,6,1.0,1.0,1.1428571428571428
2018-08-25,1,106.9,0.4217191238726302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,1.0,1.0,1.0
2018-08-08,1,220.0,0.128207251978649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-27,1,36.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0,2.0,1.0,1.2857142857142858
2018-08-06,1,113.89,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0,1.0,1.0,1.1428571428571428
2018-08-16,1,125.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-19,1,74.8,0.11721884778207252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-03,1,259.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-20,1,179.9,0.11721884778207252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-07,1,45.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-14,1,44.49,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,1.0,1.0
2018-08-05,1,119.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.1428571428571428
2018-08-14,1,39.8,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,1.0,1.0,1.0
2018-08-05,1,75.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-21,1,34.99,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-03,1,101.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-20,1,19.9,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.0
2018-08-10,1,99.0,0.0047487575924903365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-22,1,77.0,0.037152586048223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,2,1.0,1.0,1.4285714285714286
2018-08-19,1,59.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-26,1,51.9,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,2.0,1.0,1.1428571428571428
2018-08-05,1,90.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6,1.0,1.0,1.1428571428571428
2018-08-12,1,120.0,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.1428571428571428
2018-08-03,1,15.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.0
2018-08-23,1,16.9,0.11721884778207252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-02,1,45.97,0.037152586048223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,1.0,1.0,1.0
2018-08-06,1,240.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.1428571428571428
2018-08-26,2,11.99,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-07,1,129.9,0.005310141726486288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,1.0,1.2857142857142858
2018-08-14,1,69.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,1.0,1.0,1.0
2018-08-08,1,146.01,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-04,1,38.0,0.11721884778207252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,2.0,3.0,1.4285714285714286
2018-08-07,1,98.7,0.11721884778207252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-02,1,265.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-19,1,44.9,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6,1.0,1.0,1.2857142857142858
2018-08-16,1,29.9,0.128207251978649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,3.0,1.2857142857142858
2018-08-10,1,159.9,0.007380820909258237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-05,1,79.99,0.4217191238726302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-08,1,118.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.1428571428571428
2018-08-26,1,139.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6,1.0,1.0,1.0
2018-08-21,1,57.9,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-07,1,60.99,0.4217191238726302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-04,1,22.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,1.0,1.0,1.0
2018-08-08,1,54.0,0.4217191238726302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-01,1,162.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,2,2.0,1.0,1.1428571428571428
2018-08-01,2,49.0,0.4217191238726302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.1428571428571428
2018-08-21,1,39.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,1.0,1.0
2018-08-14,1,69.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,1.0,1.0,1.0
2018-08-16,1,18.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-04,1,49.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5,1.0,1.0,1.1428571428571428
2018-08-03,1,64.99,0.015856801030738082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.1428571428571428
2018-08-07,1,199.9,0.020476716362967055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-17,1,54.0,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.1428571428571428
2018-08-22,1,48.9,0.05558623228418921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.1428571428571428
2018-08-06,1,49.9,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-06,1,119.85,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.0
2018-08-06,1,169.9,0.05558623228418921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-17,1,220.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.0
2018-08-15,1,129.9,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2,1.0,3.0,1.2857142857142858
2018-08-20,1,44.9,0.05558623228418921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,3.0,1.0,1.4285714285714286
2018-08-01,1,120.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.4285714285714286
2018-08-05,1,84.3,0.11721884778207252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.4285714285714286
2018-08-19,1,49.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.7142857142857142
2018-08-07,1,45.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,1.0,1.0,1.1428571428571428
2018-08-01,1,85.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-16,1,44.87,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-18,1,39.0,0.05127921958402356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1.0,1.0,1.0
2018-08-04,1,179.9,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,5,1.0,1.0,1.0
2018-08-10,1,299.99,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-03,1,49.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,4,1.0,1.0,1.2857142857142858
2018-08-03,1,64.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.0
2018-08-08,1,228.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2,1.0,1.0,1.0
2018-08-08,1,63.99,0.4217191238726302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,2.0,1.7142857142857142
2018-08-20,1,530.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-21,1,19.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,1.0,1.0,1.0
2018-08-22,1,65.52,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-07,1,199.6,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,1.0
2018-08-02,1,79.9,0.11721884778207252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,2.0,1.0,1.1428571428571428
2018-08-18,1,29.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,5,1.0,1.0,1.1428571428571428
2018-08-04,1,229.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5,1.0,2.0,1.1428571428571428
2018-08-01,1,65.9,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2,1.0,2.0,1.5714285714285714
2018-08-03,1,78.0,0.0047487575924903365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,4,1.0,2.0,1.1428571428571428
2018-08-14,3,14.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,1.0,1.0
2018-08-09,1,59.9,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-05,2,31.9,0.05127921958402356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6,1.0,1.0,1.0
2018-08-16,1,38.4,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-22,1,24.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-17,1,44.88,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.4285714285714286
2018-08-18,1,132.8,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,5,1.0,1.0,1.0
2018-08-11,1,99.8,0.05558623228418921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1.0,1.0,1.1428571428571428
2018-08-23,1,14.49,0.128207251978649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-20,1,54.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-08,1,75.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-17,1,169.99,0.05127921958402356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,1.0,1.0,1.0
2018-08-01,1,142.14,0.020311062028345296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-20,1,30.0,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.1428571428571428
2018-08-13,1,69.0,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.1428571428571428
2018-08-03,1,92.99,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.1428571428571428
2018-08-22,1,1240.0,0.11721884778207252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-18,1,148.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5,1.0,1.0,1.0
2018-08-05,2,700.0,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1.0,1.0,1.0
2018-08-20,1,95.2,0.11721884778207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.2857142857142858
2018-08-06,1,527.9,0.0047487575924903365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,4.0,2.0,1.5714285714285714
2018-08-01,1,30.0,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,4.0,1.4285714285714286
2018-08-06,1,24.99,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0,1.0,2.0,1.2857142857142858
2018-08-04,1,54.0,0.020476716362967055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,1.0,1.0,1.0
2018-08-02,1,179.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,3,1.0,1.0,1.0
2018-08-20,1,16.9,0.4217191238726302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.5714285714285714
2018-08-09,2,170.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,3,1.0,1.0,1.1428571428571428
2018-08-20,1,66.99,0.128207251978649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-03,1,299.9,0.128207251978649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-10,1,13.97,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,4,1.0,1.0,1.0
2018-08-12,1,179.2,0.03336094238910363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,2.0,1.0,1.2857142857142858
2018-08-15,1,81.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-18,1,81.9,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5,1.0,1.0,1.0
2018-08-08,1,29.9,0.4217191238726302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-13,1,179.9,0.03336094238910363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-24,1,11.35,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,4,1.0,1.0,1.2857142857142858
2018-08-22,1,74.9,0.4217191238726302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1.0,1.0,1.0
2018-08-20,1,172.5,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0,1.0,1.0,1.0
2018-08-20,1,29.98,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1.0,1.0,1.0
2018-08-04,1,78.0,0.4217191238726302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,5,1.0,1.0,1.1428571428571428
